dataMatrix	HU_neg_011_b2	HU_neg_014_b2	HU_neg_015_b2	HU_neg_017	HU_neg_018	HU_neg_019_b2	HU_neg_020	HU_neg_021	HU_neg_022_b2	HU_neg_023_b2	HU_neg_024_b2	HU_neg_025_b2	HU_neg_026_b2	HU_neg_027	HU_neg_028	HU_neg_029_b2	HU_neg_030_b2	HU_neg_031_b2	HU_neg_032	HU_neg_033_b2	HU_neg_034	HU_neg_035_b2	HU_neg_036_b2	HU_neg_037	HU_neg_039_b2	HU_neg_040_b2	HU_neg_041	HU_neg_042_b2	HU_neg_043	HU_neg_044	HU_neg_045_b2	HU_neg_046_b2	HU_neg_047	HU_neg_048	HU_neg_049	HU_neg_050	HU_neg_051	HU_neg_052	HU_neg_053_b2	HU_neg_054_b2	HU_neg_055	HU_neg_056_b2	HU_neg_057_b2	HU_neg_058_b2	HU_neg_060	HU_neg_061	HU_neg_062_b2	HU_neg_063_b2	HU_neg_064	HU_neg_065	HU_neg_066	HU_neg_067_b2	HU_neg_068	HU_neg_069_b2	HU_neg_070_b2	HU_neg_072	HU_neg_073_b2	HU_neg_074_b2	HU_neg_075_b2	HU_neg_076_b2	HU_neg_077	HU_neg_078	HU_neg_079	HU_neg_080_b2	HU_neg_081_b2	HU_neg_082_b2	HU_neg_083	HU_neg_084_b2	HU_neg_085_b2	HU_neg_086	HU_neg_087_b2	HU_neg_088	HU_neg_089	HU_neg_090	HU_neg_091	HU_neg_092_b2	HU_neg_093	HU_neg_094	HU_neg_095_b2	HU_neg_096_b2	HU_neg_097_b2	HU_neg_098_b2	HU_neg_099	HU_neg_100	HU_neg_101	HU_neg_102_b2	HU_neg_103_b2	HU_neg_105	HU_neg_106_b2	HU_neg_107	HU_neg_108	HU_neg_109	HU_neg_110	HU_neg_112_b2	HU_neg_113_b2	HU_neg_114_b2	HU_neg_115_b2	HU_neg_116	HU_neg_117_b2	HU_neg_118	HU_neg_119_b2	HU_neg_120_b2	HU_neg_121_b2	HU_neg_122_b2	HU_neg_123	HU_neg_124_b2	HU_neg_125	HU_neg_126	HU_neg_127	HU_neg_129_b2	HU_neg_130	HU_neg_131	HU_neg_132	HU_neg_133	HU_neg_134	HU_neg_135_b2	HU_neg_136_b2	HU_neg_137_b2	HU_neg_138	HU_neg_139_b2	HU_neg_140_b2	HU_neg_142_b2	HU_neg_143_b2	HU_neg_144	HU_neg_145_b2	HU_neg_147_b2	HU_neg_148	HU_neg_149	HU_neg_150	HU_neg_152	HU_neg_154	HU_neg_156	HU_neg_157	HU_neg_158	HU_neg_159_b2	HU_neg_160_b2	HU_neg_162_b2	HU_neg_163	HU_neg_164_b2	HU_neg_166_b2	HU_neg_167_b2	HU_neg_168_b2	HU_neg_169_b2	HU_neg_170	HU_neg_171	HU_neg_172	HU_neg_173	HU_neg_174	HU_neg_175	HU_neg_177_b2	HU_neg_179	HU_neg_180	HU_neg_181	HU_neg_182	HU_neg_183_b2	HU_neg_184	HU_neg_185	HU_neg_186	HU_neg_188_b2	HU_neg_189	HU_neg_190_b2	HU_neg_191_b2	HU_neg_192	HU_neg_193_b2	HU_neg_194_b2	HU_neg_195_b2	HU_neg_196	HU_neg_197_b2	HU_neg_198_b2	HU_neg_199_b2	HU_neg_200	HU_neg_201	HU_neg_202	HU_neg_203_b2	HU_neg_204	HU_neg_205_b2	HU_neg_206_b2	HU_neg_207	HU_neg_208	HU_neg_209
M193.7539T309	0.972169789	2.021138433	0.629461931	0	2.006432437	1.790057607	1.670758044	0.881210725	1.76706609	0.879095554	0	0.751416029	0	0	1.182664631	0	1.443359257	1.473701564	1.765063858	1.309341458	1.737972989	0	1.594075392	1.706694966	2.119961322	1.468584613	1.981291049	1.269435079	1.663383403	1.432592568	0	1.450662187	1.741338228	1.646951969	2.168261463	1.887343089	2.157485005	1.883169209	1.184131505	1.320707845	0	1.585388592	1.512977408	1.796234523	1.667163988	1.480394648	1.219580311	0.795833552	1.30986638	1.575012663	0.668504128	1.599936787	0.920549932	1.167749	0.986615683	1.081386527	1.063424269	1.851704084	1.391954702	1.959851947	1.002377274	1.629959755	0	1.224277993	1.486100385	1.221477237	1.496655819	1.875065482	1.174849085	2.212339704	1.241899177	1.611863775	1.608474435	0.60448702	1.708111477	1.535429657	2.392053079	1.396405106	1.271488643	0	1.786699788	1.654775876	0.91452556	1.75473235	0	1.285343898	1.565668712	1.773155731	2.062541765	0.98753344	1.419795532	1.183745067	1.538528426	1.342259325	0	1.355351407	1.178418952	1.351791969	1.590601957	0.998669897	1.698801492	1.32750864	1.00442874	1.418250688	1.612733315	1.921438614	1.868336536	1.407561336	1.841760609	1.937033022	1.66056532	1.773694527	1.11935746	1.483972772	1.569610147	0.563478171	1.817963905	1.246947109	1.743709522	1.203474487	2.312669019	0.783699386	1.482806306	0.803529737	0	1.823562847	2.017490282	1.540761278	0	1.010163531	1.034243431	1.842484464	1.556678065	1.728867235	1.023531908	0	1.192400384	1.641504492	2.077117361	0.872196179	1.927427028	1.632008545	0.910628993	1.994099076	2.180986087	1.570614016	2.356001105	1.434395328	0.847685847	1.636315839	0.844561819	1.62754954	0.687954177	1.088201915	0	1.235163376	0.723840085	2.097745054	1.521227575	1.519514711	0	0.569397555	1.254232645	1.741558944	2.077594328	0	1.583634588	0.822814182	2.06618256	0.84938198	1.561829122	1.63228355	1.28444214	1.027850488	1.95806436	1.851228091	2.075063201	1.526510681	2.118213974	1.901586036
M193.9844T131	0.859308192	1.028850567	2.272376762	1.052730242	1.374993921	0.742841145	1.092105635	0	2.897677774	1.035066456	1.479723765	0	0.791972309	1.396053845	0	0.882813567	1.406380091	2.141152705	0.900460615	2.336616624	1.935580792	1.249177862	2.43328425	0	2.719483106	0.969834013	0.917575404	0.76075576	0.572158851	2.540175315	1.440924048	1.078378008	0.983734965	0.560392273	0.876104348	2.395437793	1.319847025	2.152185046	1.650758474	0.778623738	0	0.788919922	1.063961307	1.413489934	0.54310709	0	2.232218431	0	1.10952051	1.947634376	1.215541814	1.785523844	0	0	1.643065777	1.794481759	1.347836041	0.772881006	0.665420524	2.301058012	1.564612363	1.290672216	0.649182179	1.039785801	1.228188896	2.596394523	1.62838511	1.888272325	1.732710046	1.708430985	2.08197312	0.657496096	0.87530446	2.596498412	2.333809685	1.928046098	2.462358968	0.404694513	1.725300487	2.289169362	2.174131056	1.925590831	2.011714392	1.025101205	0.636335525	1.421568712	0.741694788	2.274104782	1.233544838	1.816483534	0	0.830443396	0.520830326	1.936454713	0.670832494	1.453763964	0.90526919	1.450762471	1.414185845	2.242785005	0.828577565	0	1.877192473	0.860689118	0.794482278	1.385470864	2.087503954	1.401862321	0.926005105	0	1.959732325	2.044113382	1.400930745	1.565459026	2.216994563	0.887588484	1.440386382	1.471306639	1.032438459	1.10252235	1.458856866	1.444258833	1.736975922	2.008722905	0.648575714	1.940075567	2.346209684	1.013422405	2.020080011	1.123772178	2.586556226	1.125175612	1.378587752	1.797948219	1.47997105	1.639971347	2.777561464	2.453610642	1.05727778	1.071694649	2.072767527	1.804877163	2.382704377	2.251687659	2.1467424	2.273420234	2.858591938	2.067422181	1.72926704	1.308210994	0.237522617	2.421354452	2.019416186	2.109174688	2.955362716	1.601472748	2.129630287	2.454671371	0	0.463537132	1.067583691	0.909174438	1.224000755	0.879644775	1.686648628	1.25128626	1.342536076	0.87535537	0.898856764	1.106094898	1.48322861	1.71049314	0.805743686	1.022253548	1.408292517	1.143229042	0.938393492	0.981172682	0.89409567	1.746978677
M194.0449T309	4.05756983	4.733749818	3.826400512	4.01823712	4.567285788	4.543471662	4.463133238	4.056505852	4.384478818	4.09494047	3.74374344	3.853848771	3.961865007	4.227090551	4.09536719	4.370907356	4.243139518	4.137165544	4.57270241	4.190334597	4.603007885	3.912426074	4.330478799	4.476743482	4.610157579	4.262045122	4.710044187	4.312392598	4.337684983	4.34355753	4.364864206	4.281940795	4.401078827	4.354143297	4.728105222	4.546153455	4.832006034	4.510292329	4.121626193	4.088346218	3.684509766	4.274815551	4.377100729	4.339198336	4.321893037	4.360307804	4.398211673	4.076353515	4.327530609	4.407079697	3.92156464	3.745320755	4.250415355	4.285189535	3.967741778	4.095416044	4.070363045	4.48661953	4.150801328	4.655637334	3.9745002	4.352025838	4.086900082	4.032010785	4.275715667	4.184790521	4.2810564	4.594193382	3.950829974	4.860381307	3.995896503	4.319801371	4.38976028	3.731685045	4.375135881	4.31869458	5.030189399	4.443957557	4.186945148	3.56284198	4.485031219	4.46540638	3.930867573	4.39636114	3.923188608	4.039347977	4.379641241	4.491274285	4.777288889	3.98744381	4.208574307	4.396062649	4.293659627	4.121170874	3.809301996	4.278876207	4.2528478	4.313337502	4.408051565	4.241998619	4.427336784	4.201487095	4.001216292	4.240704062	4.233986417	4.571968401	4.556386144	4.222686964	4.465943846	4.61347532	4.30208332	4.407774344	4.281813547	4.322991097	4.317429942	3.910657014	4.700632365	4.02446511	4.377321985	3.765518876	4.936104875	3.946205418	4.374319731	3.954702561	4.016980535	4.446487609	4.656673964	4.262231303	3.657824407	3.964878797	4.076561685	4.526212217	4.389406428	4.483596508	4.260060721	3.866311656	4.189598405	4.305311228	4.43735007	3.670689697	4.647151245	4.459862689	4.049119521	4.679989462	4.861441007	4.264924527	5.105909862	4.29865285	3.746836501	4.389832873	3.676783031	4.378488022	4.329536719	4.240781222	3.832642654	4.015750823	3.962327511	4.856730994	4.425163127	4.19192514	3.776214738	3.767262851	4.147175083	3.822606649	4.775212495	3.976280297	4.367724955	3.916885049	4.745070978	3.917071947	4.31331225	4.30336017	4.085148901	4.055742556	4.655290685	4.557932636	4.735058176	4.322284159	4.827300962	4.598991466
M194.0449T293	4.073590128	4.496926419	3.701269496	4.039147402	4.466596288	4.011880475	4.272657042	3.996239327	4.129085421	3.879204993	4.004044829	4.152345753	4.021532368	4.22980391	4.051377424	4.181704356	4.208770723	4.42570741	4.142481095	4.049684814	4.351316616	4.051503602	4.291570726	4.656500069	4.087847437	3.978927289	4.460524638	4.060375285	4.050459242	4.103297468	4.425843602	4.299146959	4.020637881	4.120407972	4.120733238	4.110505162	3.982214113	4.409099023	3.441797688	4.038146494	3.721561426	4.175686471	4.059190373	4.094338891	4.116210052	4.247727513	4.695374013	4.155367101	4.378094185	4.012745874	3.983062877	4.161261436	4.062546631	4.22845115	3.973225319	3.88951165	4.248200921	4.302087343	3.957154546	4.174862706	3.940008596	4.157083777	4.060908904	4.296877725	4.410358393	4.599598499	4.027174418	4.338291568	4.237429492	4.395350065	4.23954025	4.24863728	4.139097938	3.945830892	4.0171654	4.000171248	4.759287293	4.039803446	4.187948154	3.843176156	4.316736992	3.964433845	3.932356074	4.023856331	4.199088204	4.145721869	4.152975822	4.02085382	4.5064422	3.922376318	4.429152868	4.204106391	4.218927199	3.830836064	3.991918817	4.077608903	4.465549178	4.361592744	4.466513843	4.404254841	4.336875819	4.420749221	4.141994803	4.11109084	3.903535395	4.343950058	4.262620369	4.034057935	4.17534683	4.008685203	4.007255843	4.019547397	4.319081723	4.091969173	3.845152806	3.97004556	4.118959301	3.868793246	4.368028559	3.773158898	4.493161585	4.025914253	4.348047877	3.97719478	4.009915914	4.066452072	4.571515377	4.268841297	4.380996371	4.174786428	4.596182384	4.444381061	4.432913276	4.224777582	4.087757152	4.099190573	4.210942192	4.262192457	4.178139879	4.100429549	4.30537824	4.333806512	4.521755806	4.524203604	4.490223245	4.186649901	4.858041616	4.199186839	4.046313934	4.264055651	4.060565601	4.168086142	4.361873563	4.430716328	4.246077791	4.251004664	4.366374932	4.443704234	4.34646836	4.085709637	3.920448653	3.818707827	3.926756555	3.826073536	4.204110728	4.349214721	4.171623241	4.098744737	4.256031066	4.190115806	4.073783713	4.203950729	3.99839855	4.099746854	4.22595381	4.232451446	4.666371598	4.638307835	4.490912506	4.608126087
M194.0449T432	2.143745921	2.142928184	2.321409673	2.32300994	2.752587603	2.564224239	2.275919572	2.67017077	2.581051651	2.824018694	2.447369791	2.580217808	2.287101975	2.167264213	2.639917531	2.777901028	2.533251113	2.080821608	2.222850934	2.80801735	2.383656582	2.740589146	2.556798997	2.431314264	2.624039742	2.544620248	2.549163741	2.618314941	2.878345955	2.02843195	2.667146497	2.74596722	1.949145366	2.802363489	2.612712303	2.599062429	2.108561889	2.452818406	2.06351856	2.544114706	2.20255767	2.353975274	3.381385434	2.258689603	2.863764001	2.622453478	2.676940123	2.825815428	2.472738318	2.43561959	2.78626035	2.700262594	3.088863011	2.944351598	2.487172923	2.770342384	2.187203933	2.731187366	2.67317557	2.600053478	2.526418512	2.758493031	2.61008087	2.855025225	2.884532006	2.475717464	2.817191161	2.647531192	2.758878268	3.226989919	2.587799269	2.772814738	2.885803716	2.705977768	2.598916352	2.449577514	2.499857858	2.632756503	2.696718972	2.43968503	2.353026752	2.51614247	2.691613177	2.791478303	2.573379841	2.630458403	2.566626589	2.607920849	2.714801472	2.588705727	2.262128081	2.349371135	2.565539091	2.684597401	2.781248175	2.756151233	2.544274404	2.550976572	2.737594361	2.703885275	2.663621636	2.788167753	2.593318314	2.701788894	2.751984951	2.729059828	2.821663982	2.555956771	2.723029561	2.660529953	2.322362431	2.449891641	2.789845766	2.782102734	2.811465853	2.623838771	2.05411695	2.54843707	2.872673372	2.667853416	2.771759281	2.674202421	2.54900914	2.750525966	3.133572992	2.567861479	2.575621706	2.820543427	2.198179633	2.739105464	2.8847894	2.645032281	2.459664253	2.442936009	3.036706171	2.857068362	2.634134476	2.725598572	2.598238638	2.590585122	2.278565428	2.598412972	2.187178343	2.731907682	2.516746541	2.16444558	2.413889542	2.642979196	2.617391574	2.763506917	2.777403346	2.356163527	2.288052781	2.538667837	2.304408591	2.384324007	2.09119846	2.431010436	2.342811376	2.856101229	2.646386439	2.568538627	2.537427598	2.865335987	3.311019048	2.63265738	2.800470655	2.809624168	2.614594999	2.516802699	2.43758686	2.712914731	2.261385255	2.59654129	2.96866585	2.783913235	2.318087072	2.685886262	2.440694652	2.767902839
M194.0457T365	2.197721546	3.047399201	3.918053573	2.544687119	2.594042758	2.511657746	2.340949855	2.522437394	4.447459712	3.013689093	2.299566359	1.588656834	1.983159893	2.135431388	3.551003948	3.286283109	2.48239012	3.598769042	2.75615819	4.359178583	3.92975917	3.253215702	4.31285527	4.518683862	3.937008768	2.495595247	2.32840322	2.509857107	2.818983819	4.092296009	2.927290275	2.111010042	2.243657918	2.33349154	1.857742519	4.11620736	1.564054853	4.243500191	3.230530637	2.323361757	2.182926527	2.866844835	2.315497149	2.252038867	2.668872735	2.115604243	2.555808758	1.728453258	2.324349287	3.148610215	2.389886862	4.072695959	1.173168829	2.544923949	4.154940654	1.423227152	2.188461561	1.878784555	1.649976641	4.5346898	2.756448307	1.461904542	1.509914839	1.844242834	2.393738867	4.106152029	2.472338531	4.340157084	2.71618637	3.425167347	4.384713664	1.542717371	3.319189999	4.480173807	4.012959384	3.79746075	4.331570454	3.097341088	2.541890397	1.748885654	4.603908663	3.290213011	3.18880582	3.019736265	2.046973662	2.630997269	2.008088495	4.395649605	2.301675478	4.153886308	2.156976372	2.477579951	3.022330282	3.233723139	2.800356645	1.124840987	1.407196995	4.11210048	3.055130148	4.908723161	1.369645778	1.465662835	1.40935014	0.993406498	2.148533299	3.537985327	4.637115501	3.139189022	2.43041813	2.70551466	3.988906221	3.717030455	2.51255328	2.789803872	4.421709387	2.395722844	4.179611514	2.432928275	3.187916826	1.375291946	2.905033366	2.473558369	2.544204542	3.057666608	2.210703843	3.740717566	3.67392772	2.384614618	4.23065379	2.562743823	4.401921194	2.022857269	1.871454106	2.53869565	2.454542469	2.926306618	3.962152354	3.590791698	2.045116012	2.631169509	3.834130071	2.884410418	4.177763459	3.662887869	4.688041586	4.795992446	4.118781389	4.079258331	1.772867385	2.219651998	2.061023841	4.453824369	3.961364921	4.694699252	4.448906148	3.472244848	2.395402048	4.690948153	1.88093631	2.346082427	3.283080265	2.251090561	2.22675033	1.914980182	2.840711198	2.496220068	1.698467346	1.424532502	2.524124645	2.764419245	2.715690667	2.369314357	1.662287449	1.346069216	2.395349782	2.899459019	3.316468784	3.021544052	2.571067259	2.611600104
M194.0633T285	1.682929729	2.076685969	1.614582681	1.839151022	2.022218554	2.056521908	1.724453636	1.969210975	1.553988968	2.073106516	2.000392421	2.149776652	1.955446455	1.637040597	1.868854846	2.217155521	1.94076974	2.425469478	1.804896567	1.9999944	1.674650077	1.976826788	1.821368175	1.849992901	1.73115739	2.062544435	1.964861053	2.157431131	1.949930973	1.479207021	2.353418086	2.060266721	1.391912617	1.892735444	2.025711966	1.963785915	1.673390518	2.090819744	1.46461212	2.151012665	2.061671263	1.608665841	2.020290419	1.973998053	2.144526381	1.874223953	1.8177862	2.06654342	2.004526655	1.85119487	2.068446631	2.275752627	2.232710125	2.265249895	1.705885151	2.215508333	2.175427093	2.255377506	1.878216119	1.938073981	1.999116639	2.250712931	2.225630765	2.265525339	2.085864458	1.945513832	2.165132159	1.686537995	2.338541329	2.016468657	2.083954522	1.996942982	2.281816198	2.112735373	1.81007794	1.880474253	1.966770604	2.039712601	2.229923975	2.053008851	1.824394633	1.937560283	1.993535132	1.973149677	2.025055671	2.225728518	1.924385052	1.779906655	2.450356028	2.071068733	2.322604789	2.484129966	1.955963004	2.020147559	2.26968398	2.165949413	2.058513685	1.98908874	2.321356968	2.096080378	1.997356643	1.93631778	1.909177223	2.262874788	2.014458175	1.94520232	2.215132303	2.019386841	2.03712603	1.9594075	1.701026115	1.740464954	2.007835255	2.06600383	1.81893543	1.809137693	2.03956078	1.824163043	2.021679906	2.063327534	2.302202221	2.023736819	2.320615217	1.91993084	2.131833455	1.712828887	1.779550658	1.992144262	1.767668589	2.204710324	1.796805882	2.307640725	2.076629291	2.008421126	2.052115396	1.980988626	1.22641888	1.927342954	2.136874587	1.830965089	1.522030917	2.036777598	1.853552496	2.067173644	2.093311934	1.750719446	2.091308922	2.068998096	2.082070635	2.19639525	2.092413372	1.61325325	2.210599893	2.041687481	1.77791925	2.079250057	1.79772646	1.995779458	2.050078511	1.964634166	2.023982103	2.293400167	2.097913397	2.165091005	1.805475094	2.238141014	2.148471071	2.268754751	1.841947142	2.16239416	2.051523397	2.162264657	2.07436196	2.102339496	1.915244018	2.17710534	1.85956216	2.394816618	2.386223503	2.243714597
M194.7575T296	0	0	0.719657044	0	0	1.560273928	1.234014596	0.797096973	1.741281912	1.761165936	1.43262071	0	1.037452307	0.931031574	1.134480886	1.916910938	1.369840223	0.903930057	1.057767732	1.560152611	0	1.781152979	1.69448243	0	1.636312901	1.487200143	0	0	0.680479493	0	1.997147209	1.565382988	0.816910059	0.877440843	1.227362325	1.573674628	0	1.347774938	0	1.390812224	1.421372642	1.529887753	1.18350629	1.478985756	1.625087646	1.233684284	1.00575479	1.27651281	1.175397235	1.621995534	1.064565495	1.125855464	1.526613265	1.813722661	1.4891202	1.554926703	1.03231476	1.461447548	1.41368754	1.452845615	1.532528415	1.722191027	1.355845822	0.629736846	0.717695624	0.738125727	1.766194374	1.593438001	1.242597168	2.044313034	1.592310568	0	1.586319375	1.449377361	1.309799216	0	1.864996064	1.601736634	1.58627187	0	1.330956284	1.571583574	0.80075007	1.694429626	0	1.677367125	0.95183195	1.217134391	1.76116416	1.689021079	0	0	0.98439446	1.913082567	0	1.817018696	1.666672672	1.774119423	1.459993419	2.025143128	1.930904946	0	0	1.899636776	1.122844924	1.153243793	1.829348037	1.721322371	1.569892428	1.697765794	1.49644926	1.465596018	1.730824746	1.44669607	1.399524648	1.105141235	1.660187852	0.928771709	1.497741044	1.877265296	0	0	0	1.651934028	1.201237211	1.361063999	1.448746709	1.840457663	1.707229936	0.926291516	1.617453613	0	1.691937537	0.861158956	2.080343972	0	1.922951401	1.304768917	1.814510341	1.632229627	1.778243455	0	1.973736756	1.302444318	1.751210626	1.497658527	2.098103742	1.776778331	1.170181143	1.473150812	0	1.477246207	1.748295728	1.514735313	1.454155611	0.692422686	0	1.957581078	1.126252228	1.32932585	0	1.203268338	1.110656288	0	1.30956483	1.366888619	1.380398133	0	1.15312505	0	1.720399496	0.545743763	0	0	1.678819677	1.121505722	1.61996521	1.413137384	1.070095842	1.288668812
M194.9263T67	3.987155617	4.462490002	3.940429697	4.555972931	4.109760109	4.249148348	4.272314004	4.115956005	3.976509597	4.300167103	4.814164808	4.340563967	3.865450582	4.375856953	3.971800767	3.326103529	4.268533939	3.903433349	4.458774475	3.640425689	4.252159617	4.089732484	4.129762786	4.619645268	3.574430117	3.756765684	4.190450852	4.300592307	3.848098043	4.438754311	3.835878261	3.961892836	4.135550568	3.841887088	4.070041635	3.90684891	4.464597047	4.212732174	4.232633129	4.165665817	4.112773713	3.526145897	4.115461772	4.171171143	3.73635264	4.296171187	3.769759691	3.731994911	5.131154586	3.76197411	3.897195344	4.35683872	4.017171843	3.491486771	4.070372148	3.967080926	4.015295184	3.926996693	4.2481075	4.593504823	3.886938406	3.93909693	4.344151645	4.400816481	4.215049265	4.075804994	3.944234499	4.07242279	3.861685296	3.965024769	4.060928038	3.883243719	4.286651543	4.087890798	3.800473336	3.959278615	4.412651595	4.112888277	4.284122249	4.131689452	3.933857082	3.947209234	4.106765893	3.932668213	4.717462329	3.933000046	3.934619905	4.117731781	4.488986099	4.098833219	5.048986662	4.623218012	4.136221188	3.895465176	2.306092939	4.057590931	3.833043635	4.546362596	4.508619753	4.586177166	3.245880938	4.110784291	4.628122005	3.912110505	3.937115127	3.904260335	4.288669798	4.169413707	3.991089743	4.320430814	3.861833438	3.944245763	4.113742693	4.030100087	3.795825329	3.706330449	4.740203744	3.932878114	3.905027782	4.159720432	4.696076998	3.867520139	4.740573956	3.77889995	3.752282157	3.955208782	3.884413061	4.038124756	4.327486401	3.954487192	4.424699616	4.43950376	4.27706044	4.523298504	4.357211035	3.833515437	3.543761475	3.839860414	4.347052229	4.013358338	4.463785844	4.371903653	4.960157722	4.00401793	5.001237681	3.868203029	4.922349503	4.217321645	4.042642608	4.188565377	3.979288907	3.953906666	4.883616793	4.503965855	4.645727532	4.092235146	4.681795135	5.043054763	4.760663021	4.071993829	3.908487583	4.14182097	3.84549673	3.146323189	4.037667138	4.85746065	3.840645257	4.147950697	3.868317839	4.427251014	4.194837123	3.971062532	4.054175451	4.327334996	3.896494671	3.893174185	3.014347988	4.455557646	4.748509265	4.24347598
M194.9374T59	3.744160522	4.003610416	3.313725147	3.957679244	3.672640873	3.661384145	3.374223597	3.337627463	3.400618511	3.74291269	3.99163467	3.557742313	3.519165588	2.981200458	3.044449843	3.197455812	3.742650933	3.406312086	3.978745082	3.059479019	3.935125435	3.421162271	3.245871187	3.889716274	2.895703969	3.267002254	3.324623155	3.554145509	2.72031148	3.428800226	3.472071879	3.179138818	3.523745396	3.319860453	3.667857544	3.28621059	4.18285175	3.425026234	3.1437869	3.507580738	3.445118446	3.748790454	3.6429133	3.639966674	3.095710936	3.544539354	3.515300962	2.870376961	3.984874591	3.383568509	3.61571946	3.717715858	3.493237465	3.288165466	3.525037787	3.071169113	3.505891266	3.286675329	3.524159618	3.792316889	3.267509726	3.429570836	3.852038941	2.643600397	3.451352416	3.607619968	3.481408735	3.374097377	3.319117193	2.865265477	3.544374321	3.209244169	3.904601554	3.319014734	3.294222629	3.372914029	3.472432141	3.306203068	3.456075382	3.432364327	3.322387672	3.200551354	3.406564138	3.495571212	3.617732706	3.260512773	3.115291787	3.35733318	3.817910224	3.567957127	4.378792621	3.808189817	3.396936625	3.41897252	3.157844279	3.33665147	3.155369439	3.687092864	3.834376597	3.950119756	3.30646364	3.204606641	3.143695639	3.176369428	3.317337552	3.188156459	3.683746131	3.275853437	3.243618655	3.657206331	2.748234683	1.963036295	3.703082292	3.550137753	3.108875272	3.212736915	3.735204899	3.3184611	3.642417626	3.518309359	4.208503055	3.260756419	3.914471834	2.953472364	2.512739477	3.238788342	3.186968114	3.570896868	3.73175606	3.75371217	2.056541483	3.671680235	3.261845329	3.669014637	3.777200957	2.119147649	3.259146498	3.257396372	3.891872543	3.357936459	3.47931017	3.786218696	3.882076888	3.541658218	4.13551895	3.228103534	3.821356386	3.223000328	3.14799149	3.538284964	3.415104632	2.856990452	4.016823002	3.756701319	3.151346904	3.027647213	3.771868451	4.084412324	3.672783325	3.483148163	2.853512068	3.542977079	3.47979674	3.196400487	3.564187049	4.40996739	3.450946115	3.060785642	3.308225326	3.431769853	3.274034406	3.337928776	3.368899488	3.646561476	4.003127046	3.320600446	3.352823259	3.929518616	4.126237455	3.962505093
M195.0289T310	2.924177958	3.583317075	1.398387307	2.773511405	3.429818035	3.434539605	3.327184829	2.849256603	3.231302432	2.870923738	2.512207414	2.558550393	2.793651503	3.063421445	2.965186829	3.152337533	3.071014763	2.896353596	3.440503017	2.962210852	3.487461613	2.640644737	3.235258056	3.339236369	2.183709122	3.148100349	3.568174347	3.199363972	3.209209926	3.182452699	3.134906313	3.168736892	3.294929684	3.182479371	1.37681042	3.428177002	3.707379469	3.383733513	2.965236422	2.938183762	1.527130215	3.10290391	3.27081564	3.22919265	1.87589816	3.211914722	1.446625859	2.923698011	3.092229361	3.309497514	2.718662638	2.507007798	3.097867885	3.048826512	2.673995138	2.912176647	2.903724359	3.362223036	3.050881738	3.543840644	2.738032902	3.219806158	2.909779694	2.899672684	3.156505492	3.062668397	3.154728146	2.161872431	2.80231529	3.657896252	1.687232017	3.176918747	3.214356101	1.76649559	3.214795849	3.154137405	3.913593808	3.260637737	3.011407842	2.263079027	1.603399241	3.401360057	2.758059034	1.598108151	2.12078969	2.65802099	3.264036031	3.350239361	3.567518487	2.825197023	3.039443547	3.198481815	3.148633198	1.455652641	2.616905311	3.080210701	3.141636253	3.126077757	3.308024375	3.058598631	3.336290081	2.979111624	2.734447032	3.066409201	3.072759091	3.439301003	3.418041912	3.056288503	3.331406357	3.525581313	3.157138816	3.259959454	3.069305873	3.19729879	2.08462944	1.355266796	3.556597365	2.890372395	3.21385242	2.527617963	3.869303079	2.786640868	3.172875937	2.743692429	2.783354554	3.307568809	3.49442159	1.516375306	2.356338918	1.461091298	2.864260018	3.410782765	3.258936802	3.329288912	3.090179542	2.64583961	2.969709332	1.380113927	3.252578452	2.406395309	2.134736691	3.322194072	2.846658232	3.552667042	3.713736015	3.150491677	2.600322902	3.138204214	2.527704793	3.270093288	2.460009697	3.264175947	3.151501875	3.063982248	2.613758079	2.864674145	2.633842203	2.396862033	3.26270487	3.057776556	2.528124603	2.468292801	3.006595071	2.618837549	3.641394537	1.867001287	3.180510811	2.718644634	3.568812106	2.674905291	2.255099302	3.132910222	2.93555256	2.877307003	3.500118375	3.444092804	3.632095751	3.089702731	3.685667809	3.438952654
